,user_id,grid_num,score_dif,time_constraint,in_distrib,time_x_distrib,push,time_x_push
361,32,102,-1,-0.5,-0.5,0.25,0.5,-0.25
362,47,204,-1,-0.5,-0.5,0.25,-0.5,0.25
363,47,208,0,-0.5,-0.5,0.25,-0.5,0.25
364,47,207,0,-0.5,-0.5,0.25,-0.5,0.25
365,32,207,0,-0.5,-0.5,0.25,-0.5,0.25
366,47,205,0,-0.5,-0.5,0.25,-0.5,0.25
367,47,201,0,-0.5,-0.5,0.25,-0.5,0.25
368,51,202,-1,-0.5,-0.5,0.25,-0.5,0.25
369,32,206,0,-0.5,-0.5,0.25,-0.5,0.25
370,32,108,0,-0.5,-0.5,0.25,0.5,-0.25
371,51,106,-1,-0.5,-0.5,0.25,0.5,-0.25
372,32,204,0,-0.5,-0.5,0.25,-0.5,0.25
373,51,204,0,-0.5,-0.5,0.25,-0.5,0.25
374,32,203,0,-0.5,-0.5,0.25,-0.5,0.25
375,51,207,0,-0.5,-0.5,0.25,-0.5,0.25
376,47,108,-1,-0.5,-0.5,0.25,0.5,-0.25
377,51,206,-1,-0.5,-0.5,0.25,-0.5,0.25
378,47,106,-1,-0.5,-0.5,0.25,0.5,-0.25
379,51,101,-1,-0.5,-0.5,0.25,0.5,-0.25
380,32,202,0,-0.5,-0.5,0.25,-0.5,0.25
381,51,205,0,-0.5,-0.5,0.25,-0.5,0.25
382,51,208,0,-0.5,-0.5,0.25,-0.5,0.25
383,32,205,0,-0.5,-0.5,0.25,-0.5,0.25
384,32,101,0,-0.5,-0.5,0.25,0.5,-0.25
385,51,201,0,-0.5,-0.5,0.25,-0.5,0.25
386,51,104,0,-0.5,-0.5,0.25,0.5,-0.25
387,47,206,0,-0.5,-0.5,0.25,-0.5,0.25
388,51,107,-1,-0.5,-0.5,0.25,0.5,-0.25
389,47,101,-1,-0.5,-0.5,0.25,0.5,-0.25
390,51,203,0,-0.5,-0.5,0.25,-0.5,0.25
391,47,202,-1,-0.5,-0.5,0.25,-0.5,0.25
392,47,104,-1,-0.5,-0.5,0.25,0.5,-0.25
393,51,105,0,-0.5,-0.5,0.25,0.5,-0.25
394,47,103,-1,-0.5,-0.5,0.25,0.5,-0.25
395,47,102,0,-0.5,-0.5,0.25,0.5,-0.25
396,47,203,0,-0.5,-0.5,0.25,-0.5,0.25
397,51,102,-1,-0.5,-0.5,0.25,0.5,-0.25
398,51,103,0,-0.5,-0.5,0.25,0.5,-0.25
399,51,108,0,-0.5,-0.5,0.25,0.5,-0.25
400,53,208,0,-0.5,-0.5,0.25,-0.5,0.25
401,53,105,-1,-0.5,-0.5,0.25,0.5,-0.25
402,53,206,0,-0.5,-0.5,0.25,-0.5,0.25
403,53,207,0,-0.5,-0.5,0.25,-0.5,0.25
404,53,103,-1,-0.5,-0.5,0.25,0.5,-0.25
405,53,201,0,-0.5,-0.5,0.25,-0.5,0.25
406,57,103,-1,-0.5,-0.5,0.25,0.5,-0.25
407,57,207,0,-0.5,-0.5,0.25,-0.5,0.25
408,57,203,-1,-0.5,-0.5,0.25,-0.5,0.25
409,53,202,-1,-0.5,-0.5,0.25,-0.5,0.25
410,53,107,-1,-0.5,-0.5,0.25,0.5,-0.25
411,57,101,-1,-0.5,-0.5,0.25,0.5,-0.25
412,57,107,-1,-0.5,-0.5,0.25,0.5,-0.25
413,57,206,0,-0.5,-0.5,0.25,-0.5,0.25
414,53,104,0,-0.5,-0.5,0.25,0.5,-0.25
415,53,102,0,-0.5,-0.5,0.25,0.5,-0.25
416,57,204,0,-0.5,-0.5,0.25,-0.5,0.25
417,53,205,0,-0.5,-0.5,0.25,-0.5,0.25
418,57,104,-1,-0.5,-0.5,0.25,0.5,-0.25
419,53,204,0,-0.5,-0.5,0.25,-0.5,0.25
420,53,203,0,-0.5,-0.5,0.25,-0.5,0.25
421,57,208,-1,-0.5,-0.5,0.25,-0.5,0.25
422,57,201,0,-0.5,-0.5,0.25,-0.5,0.25
423,53,108,-1,-0.5,-0.5,0.25,0.5,-0.25
424,57,202,-1,-0.5,-0.5,0.25,-0.5,0.25
425,57,105,0,-0.5,-0.5,0.25,0.5,-0.25
426,53,101,0,-0.5,-0.5,0.25,0.5,-0.25
427,60,207,-1,-0.5,-0.5,0.25,-0.5,0.25
428,60,108,-1,-0.5,-0.5,0.25,0.5,-0.25
429,60,204,0,-0.5,-0.5,0.25,-0.5,0.25
430,60,203,0,-0.5,-0.5,0.25,-0.5,0.25
431,60,206,0,-0.5,-0.5,0.25,-0.5,0.25
432,60,104,-1,-0.5,-0.5,0.25,0.5,-0.25
433,60,201,0,-0.5,-0.5,0.25,-0.5,0.25
434,60,202,0,-0.5,-0.5,0.25,-0.5,0.25
435,60,105,-1,-0.5,-0.5,0.25,0.5,-0.25
436,60,208,-1,-0.5,-0.5,0.25,-0.5,0.25
437,60,103,-1,-0.5,-0.5,0.25,0.5,-0.25
438,60,102,-1,-0.5,-0.5,0.25,0.5,-0.25
439,60,101,-1,-0.5,-0.5,0.25,0.5,-0.25
440,65,204,0,-0.5,-0.5,0.25,-0.5,0.25
441,65,201,0,-0.5,-0.5,0.25,-0.5,0.25
442,65,108,-1,-0.5,-0.5,0.25,0.5,-0.25
443,65,106,0,-0.5,-0.5,0.25,0.5,-0.25
444,65,206,0,-0.5,-0.5,0.25,-0.5,0.25
445,65,103,-1,-0.5,-0.5,0.25,0.5,-0.25
446,65,101,0,-0.5,-0.5,0.25,0.5,-0.25
447,65,208,-1,-0.5,-0.5,0.25,-0.5,0.25
448,65,205,0,-0.5,-0.5,0.25,-0.5,0.25
449,65,104,0,-0.5,-0.5,0.25,0.5,-0.25
450,65,207,0,-0.5,-0.5,0.25,-0.5,0.25
451,65,202,-1,-0.5,-0.5,0.25,-0.5,0.25
452,65,203,0,-0.5,-0.5,0.25,-0.5,0.25
453,65,107,-1,-0.5,-0.5,0.25,0.5,-0.25
454,65,105,0,-0.5,-0.5,0.25,0.5,-0.25
455,69,203,-1,-0.5,-0.5,0.25,-0.5,0.25
456,69,208,0,-0.5,-0.5,0.25,-0.5,0.25
457,69,107,-1,-0.5,-0.5,0.25,0.5,-0.25
458,69,201,0,-0.5,-0.5,0.25,-0.5,0.25
459,69,202,-1,-0.5,-0.5,0.25,-0.5,0.25
460,69,108,-1,-0.5,-0.5,0.25,0.5,-0.25
461,69,206,0,-0.5,-0.5,0.25,-0.5,0.25
462,69,102,-1,-0.5,-0.5,0.25,0.5,-0.25
463,69,101,0,-0.5,-0.5,0.25,0.5,-0.25
464,69,103,0,-0.5,-0.5,0.25,0.5,-0.25
465,69,204,0,-0.5,-0.5,0.25,-0.5,0.25
466,69,207,0,-0.5,-0.5,0.25,-0.5,0.25
467,70,206,0,-0.5,-0.5,0.25,-0.5,0.25
468,70,105,0,-0.5,-0.5,0.25,0.5,-0.25
469,70,106,-1,-0.5,-0.5,0.25,0.5,-0.25
470,70,103,-1,-0.5,-0.5,0.25,0.5,-0.25
471,70,204,-1,-0.5,-0.5,0.25,-0.5,0.25
472,70,107,-1,-0.5,-0.5,0.25,0.5,-0.25
473,72,102,-1,-0.5,-0.5,0.25,0.5,-0.25
474,70,205,0,-0.5,-0.5,0.25,-0.5,0.25
475,72,201,0,-0.5,-0.5,0.25,-0.5,0.25
476,70,108,0,-0.5,-0.5,0.25,0.5,-0.25
477,72,108,-1,-0.5,-0.5,0.25,0.5,-0.25
478,72,208,-1,-0.5,-0.5,0.25,-0.5,0.25
479,72,101,0,-0.5,-0.5,0.25,0.5,-0.25
480,72,105,0,-0.5,-0.5,0.25,0.5,-0.25
481,72,107,0,-0.5,-0.5,0.25,0.5,-0.25
482,72,104,-1,-0.5,-0.5,0.25,0.5,-0.25
483,70,207,0,-0.5,-0.5,0.25,-0.5,0.25
484,70,104,0,-0.5,-0.5,0.25,0.5,-0.25
485,70,202,0,-0.5,-0.5,0.25,-0.5,0.25
486,72,103,0,-0.5,-0.5,0.25,0.5,-0.25
487,70,201,0,-0.5,-0.5,0.25,-0.5,0.25
488,72,206,0,-0.5,-0.5,0.25,-0.5,0.25
489,70,203,0,-0.5,-0.5,0.25,-0.5,0.25
490,72,106,0,-0.5,-0.5,0.25,0.5,-0.25
491,70,208,0,-0.5,-0.5,0.25,-0.5,0.25
492,72,207,0,-0.5,-0.5,0.25,-0.5,0.25
493,70,101,0,-0.5,-0.5,0.25,0.5,-0.25
494,72,202,0,-0.5,-0.5,0.25,-0.5,0.25
495,72,204,0,-0.5,-0.5,0.25,-0.5,0.25
496,72,203,0,-0.5,-0.5,0.25,-0.5,0.25
497,72,205,0,-0.5,-0.5,0.25,-0.5,0.25
498,78,103,-1,-0.5,-0.5,0.25,0.5,-0.25
499,78,206,0,-0.5,-0.5,0.25,-0.5,0.25
500,78,108,-1,-0.5,-0.5,0.25,0.5,-0.25
501,78,201,0,-0.5,-0.5,0.25,-0.5,0.25
502,78,207,0,-0.5,-0.5,0.25,-0.5,0.25
503,78,107,0,-0.5,-0.5,0.25,0.5,-0.25
504,78,104,-1,-0.5,-0.5,0.25,0.5,-0.25
505,78,203,0,-0.5,-0.5,0.25,-0.5,0.25
506,78,101,-1,-0.5,-0.5,0.25,0.5,-0.25
507,78,205,0,-0.5,-0.5,0.25,-0.5,0.25
508,78,208,0,-0.5,-0.5,0.25,-0.5,0.25
509,78,202,0,-0.5,-0.5,0.25,-0.5,0.25
510,78,204,0,-0.5,-0.5,0.25,-0.5,0.25
511,87,102,-1,-0.5,-0.5,0.25,0.5,-0.25
512,87,101,-1,-0.5,-0.5,0.25,0.5,-0.25
513,87,107,-1,-0.5,-0.5,0.25,0.5,-0.25
514,87,202,-1,-0.5,-0.5,0.25,-0.5,0.25
515,87,208,0,-0.5,-0.5,0.25,-0.5,0.25
516,87,205,0,-0.5,-0.5,0.25,-0.5,0.25
517,87,201,0,-0.5,-0.5,0.25,-0.5,0.25
518,82,205,-1,-0.5,-0.5,0.25,-0.5,0.25
519,82,203,0,-0.5,-0.5,0.25,-0.5,0.25
520,87,105,-1,-0.5,-0.5,0.25,0.5,-0.25
521,87,206,0,-0.5,-0.5,0.25,-0.5,0.25
522,87,207,0,-0.5,-0.5,0.25,-0.5,0.25
523,82,204,0,-0.5,-0.5,0.25,-0.5,0.25
524,87,106,-1,-0.5,-0.5,0.25,0.5,-0.25
525,87,204,0,-0.5,-0.5,0.25,-0.5,0.25
526,87,103,0,-0.5,-0.5,0.25,0.5,-0.25
527,83,106,-1,-0.5,-0.5,0.25,0.5,-0.25
528,87,108,-1,-0.5,-0.5,0.25,0.5,-0.25
529,82,202,-1,-0.5,-0.5,0.25,-0.5,0.25
530,87,104,-1,-0.5,-0.5,0.25,0.5,-0.25
531,87,203,0,-0.5,-0.5,0.25,-0.5,0.25
532,82,104,-1,-0.5,-0.5,0.25,0.5,-0.25
533,83,105,0,-0.5,-0.5,0.25,0.5,-0.25
534,82,107,0,-0.5,-0.5,0.25,0.5,-0.25
535,83,102,-1,-0.5,-0.5,0.25,0.5,-0.25
536,83,108,-1,-0.5,-0.5,0.25,0.5,-0.25
537,82,101,-1,-0.5,-0.5,0.25,0.5,-0.25
538,83,204,0,-0.5,-0.5,0.25,-0.5,0.25
539,83,205,0,-0.5,-0.5,0.25,-0.5,0.25
540,82,208,-1,-0.5,-0.5,0.25,-0.5,0.25
541,83,206,0,-0.5,-0.5,0.25,-0.5,0.25
542,83,107,-1,-0.5,-0.5,0.25,0.5,-0.25
543,82,108,-1,-0.5,-0.5,0.25,0.5,-0.25
544,83,202,0,-0.5,-0.5,0.25,-0.5,0.25
545,83,207,0,-0.5,-0.5,0.25,-0.5,0.25
546,82,106,-1,-0.5,-0.5,0.25,0.5,-0.25
547,82,207,-1,-0.5,-0.5,0.25,-0.5,0.25
548,83,201,0,-0.5,-0.5,0.25,-0.5,0.25
549,83,103,-1,-0.5,-0.5,0.25,0.5,-0.25
550,83,104,-1,-0.5,-0.5,0.25,0.5,-0.25
551,83,203,0,-0.5,-0.5,0.25,-0.5,0.25
552,82,201,0,-0.5,-0.5,0.25,-0.5,0.25
553,88,204,0,-0.5,-0.5,0.25,-0.5,0.25
554,80,201,0,-0.5,-0.5,0.25,-0.5,0.25
555,82,105,-1,-0.5,-0.5,0.25,0.5,-0.25
556,82,103,-1,-0.5,-0.5,0.25,0.5,-0.25
557,80,206,0,-0.5,-0.5,0.25,-0.5,0.25
558,82,102,-1,-0.5,-0.5,0.25,0.5,-0.25
559,83,208,0,-0.5,-0.5,0.25,-0.5,0.25
560,80,205,0,-0.5,-0.5,0.25,-0.5,0.25
561,88,104,-1,-0.5,-0.5,0.25,0.5,-0.25
562,80,208,0,-0.5,-0.5,0.25,-0.5,0.25
563,88,106,-1,-0.5,-0.5,0.25,0.5,-0.25
564,88,107,0,-0.5,-0.5,0.25,0.5,-0.25
565,88,207,-1,-0.5,-0.5,0.25,-0.5,0.25
566,88,103,0,-0.5,-0.5,0.25,0.5,-0.25
567,88,101,0,-0.5,-0.5,0.25,0.5,-0.25
568,88,108,0,-0.5,-0.5,0.25,0.5,-0.25
569,80,108,-1,-0.5,-0.5,0.25,0.5,-0.25
570,88,102,-1,-0.5,-0.5,0.25,0.5,-0.25
571,80,103,-1,-0.5,-0.5,0.25,0.5,-0.25
572,88,202,0,-0.5,-0.5,0.25,-0.5,0.25
573,80,102,-1,-0.5,-0.5,0.25,0.5,-0.25
574,88,205,-1,-0.5,-0.5,0.25,-0.5,0.25
575,88,203,0,-0.5,-0.5,0.25,-0.5,0.25
576,88,201,0,-0.5,-0.5,0.25,-0.5,0.25
577,80,207,0,-0.5,-0.5,0.25,-0.5,0.25
578,80,105,-1,-0.5,-0.5,0.25,0.5,-0.25
579,88,208,0,-0.5,-0.5,0.25,-0.5,0.25
580,80,104,-1,-0.5,-0.5,0.25,0.5,-0.25
581,89,101,-1,-0.5,-0.5,0.25,0.5,-0.25
582,80,107,0,-0.5,-0.5,0.25,0.5,-0.25
583,89,202,-1,-0.5,-0.5,0.25,-0.5,0.25
584,80,106,0,-0.5,-0.5,0.25,0.5,-0.25
585,89,207,0,-0.5,-0.5,0.25,-0.5,0.25
586,88,206,0,-0.5,-0.5,0.25,-0.5,0.25
587,89,107,-1,-0.5,-0.5,0.25,0.5,-0.25
588,80,202,0,-0.5,-0.5,0.25,-0.5,0.25
589,80,203,0,-0.5,-0.5,0.25,-0.5,0.25
590,89,204,0,-0.5,-0.5,0.25,-0.5,0.25
591,80,204,0,-0.5,-0.5,0.25,-0.5,0.25
592,85,203,-1,-0.5,-0.5,0.25,-0.5,0.25
593,89,104,-1,-0.5,-0.5,0.25,0.5,-0.25
594,85,205,0,-0.5,-0.5,0.25,-0.5,0.25
595,89,201,0,-0.5,-0.5,0.25,-0.5,0.25
596,89,206,0,-0.5,-0.5,0.25,-0.5,0.25
597,89,203,0,-0.5,-0.5,0.25,-0.5,0.25
598,89,205,0,-0.5,-0.5,0.25,-0.5,0.25
599,89,103,-1,-0.5,-0.5,0.25,0.5,-0.25
600,85,106,-1,-0.5,-0.5,0.25,0.5,-0.25
601,89,105,-1,-0.5,-0.5,0.25,0.5,-0.25
602,85,202,-1,-0.5,-0.5,0.25,-0.5,0.25
603,89,102,-1,-0.5,-0.5,0.25,0.5,-0.25
604,92,206,0,-0.5,-0.5,0.25,-0.5,0.25
605,92,205,0,-0.5,-0.5,0.25,-0.5,0.25
606,92,103,-1,-0.5,-0.5,0.25,0.5,-0.25
607,85,206,-1,-0.5,-0.5,0.25,-0.5,0.25
608,89,208,0,-0.5,-0.5,0.25,-0.5,0.25
609,92,202,0,-0.5,-0.5,0.25,-0.5,0.25
610,89,108,-1,-0.5,-0.5,0.25,0.5,-0.25
611,85,204,-1,-0.5,-0.5,0.25,-0.5,0.25
612,85,103,-1,-0.5,-0.5,0.25,0.5,-0.25
613,92,108,-1,-0.5,-0.5,0.25,0.5,-0.25
614,85,102,-1,-0.5,-0.5,0.25,0.5,-0.25
615,92,204,0,-0.5,-0.5,0.25,-0.5,0.25
616,92,101,-1,-0.5,-0.5,0.25,0.5,-0.25
617,92,104,-1,-0.5,-0.5,0.25,0.5,-0.25
618,85,107,-1,-0.5,-0.5,0.25,0.5,-0.25
619,85,207,-1,-0.5,-0.5,0.25,-0.5,0.25
620,92,107,-1,-0.5,-0.5,0.25,0.5,-0.25
621,85,208,-1,-0.5,-0.5,0.25,-0.5,0.25
622,85,101,-1,-0.5,-0.5,0.25,0.5,-0.25
623,85,108,-1,-0.5,-0.5,0.25,0.5,-0.25
624,85,105,-1,-0.5,-0.5,0.25,0.5,-0.25
625,85,201,-1,-0.5,-0.5,0.25,-0.5,0.25
626,92,208,-1,-0.5,-0.5,0.25,-0.5,0.25
627,92,207,0,-0.5,-0.5,0.25,-0.5,0.25
628,92,106,0,-0.5,-0.5,0.25,0.5,-0.25
629,92,203,0,-0.5,-0.5,0.25,-0.5,0.25
630,92,201,0,-0.5,-0.5,0.25,-0.5,0.25
631,91,201,0,-0.5,-0.5,0.25,-0.5,0.25
632,95,108,-1,-0.5,-0.5,0.25,0.5,-0.25
633,97,206,0,-0.5,-0.5,0.25,-0.5,0.25
634,97,106,0,-0.5,-0.5,0.25,0.5,-0.25
635,97,201,0,-0.5,-0.5,0.25,-0.5,0.25
636,95,201,0,-0.5,-0.5,0.25,-0.5,0.25
637,97,207,-1,-0.5,-0.5,0.25,-0.5,0.25
638,95,207,0,-0.5,-0.5,0.25,-0.5,0.25
639,97,102,-1,-0.5,-0.5,0.25,0.5,-0.25
640,95,105,0,-0.5,-0.5,0.25,0.5,-0.25
641,97,203,0,-0.5,-0.5,0.25,-0.5,0.25
642,95,204,0,-0.5,-0.5,0.25,-0.5,0.25
643,91,105,0,-0.5,-0.5,0.25,0.5,-0.25
644,95,106,0,-0.5,-0.5,0.25,0.5,-0.25
645,97,103,-1,-0.5,-0.5,0.25,0.5,-0.25
646,95,102,-1,-0.5,-0.5,0.25,0.5,-0.25
647,97,104,0,-0.5,-0.5,0.25,0.5,-0.25
648,91,102,-1,-0.5,-0.5,0.25,0.5,-0.25
649,97,205,-1,-0.5,-0.5,0.25,-0.5,0.25
650,97,101,0,-0.5,-0.5,0.25,0.5,-0.25
651,91,208,-1,-0.5,-0.5,0.25,-0.5,0.25
652,97,105,0,-0.5,-0.5,0.25,0.5,-0.25
653,97,208,0,-0.5,-0.5,0.25,-0.5,0.25
654,95,104,0,-0.5,-0.5,0.25,0.5,-0.25
655,97,204,0,-0.5,-0.5,0.25,-0.5,0.25
656,91,206,-1,-0.5,-0.5,0.25,-0.5,0.25
657,97,108,0,-0.5,-0.5,0.25,0.5,-0.25
658,97,107,0,-0.5,-0.5,0.25,0.5,-0.25
659,91,203,0,-0.5,-0.5,0.25,-0.5,0.25
660,95,208,0,-0.5,-0.5,0.25,-0.5,0.25
661,97,202,0,-0.5,-0.5,0.25,-0.5,0.25
662,95,202,0,-0.5,-0.5,0.25,-0.5,0.25
663,91,205,-1,-0.5,-0.5,0.25,-0.5,0.25
664,91,107,-1,-0.5,-0.5,0.25,0.5,-0.25
665,91,207,0,-0.5,-0.5,0.25,-0.5,0.25
666,96,105,0,-0.5,-0.5,0.25,0.5,-0.25
667,91,101,-1,-0.5,-0.5,0.25,0.5,-0.25
668,95,205,0,-0.5,-0.5,0.25,-0.5,0.25
669,91,103,-1,-0.5,-0.5,0.25,0.5,-0.25
670,95,103,-1,-0.5,-0.5,0.25,0.5,-0.25
671,96,204,0,-0.5,-0.5,0.25,-0.5,0.25
672,91,202,0,-0.5,-0.5,0.25,-0.5,0.25
673,95,203,0,-0.5,-0.5,0.25,-0.5,0.25
674,96,102,-1,-0.5,-0.5,0.25,0.5,-0.25
675,95,101,0,-0.5,-0.5,0.25,0.5,-0.25
676,95,206,0,-0.5,-0.5,0.25,-0.5,0.25
677,96,107,-1,-0.5,-0.5,0.25,0.5,-0.25
678,96,101,0,-0.5,-0.5,0.25,0.5,-0.25
679,96,201,0,-0.5,-0.5,0.25,-0.5,0.25
680,98,207,0,-0.5,-0.5,0.25,-0.5,0.25
681,98,107,0,-0.5,-0.5,0.25,0.5,-0.25
682,96,208,0,-0.5,-0.5,0.25,-0.5,0.25
683,96,202,0,-0.5,-0.5,0.25,-0.5,0.25
684,96,206,0,-0.5,-0.5,0.25,-0.5,0.25
685,98,202,0,-0.5,-0.5,0.25,-0.5,0.25
686,98,205,0,-0.5,-0.5,0.25,-0.5,0.25
687,96,205,0,-0.5,-0.5,0.25,-0.5,0.25
688,96,108,-1,-0.5,-0.5,0.25,0.5,-0.25
689,96,104,0,-0.5,-0.5,0.25,0.5,-0.25
690,98,206,0,-0.5,-0.5,0.25,-0.5,0.25
691,98,103,-1,-0.5,-0.5,0.25,0.5,-0.25
692,96,207,0,-0.5,-0.5,0.25,-0.5,0.25
693,96,103,-1,-0.5,-0.5,0.25,0.5,-0.25
694,98,105,0,-0.5,-0.5,0.25,0.5,-0.25
695,96,203,0,-0.5,-0.5,0.25,-0.5,0.25
696,98,104,0,-0.5,-0.5,0.25,0.5,-0.25
697,98,101,0,-0.5,-0.5,0.25,0.5,-0.25
698,98,106,0,-0.5,-0.5,0.25,0.5,-0.25
699,98,204,0,-0.5,-0.5,0.25,-0.5,0.25
700,98,203,0,-0.5,-0.5,0.25,-0.5,0.25
701,98,201,0,-0.5,-0.5,0.25,-0.5,0.25
702,98,102,-1,-0.5,-0.5,0.25,0.5,-0.25
703,98,208,-1,-0.5,-0.5,0.25,-0.5,0.25
704,98,108,0,-0.5,-0.5,0.25,0.5,-0.25
705,101,207,0,-0.5,-0.5,0.25,-0.5,0.25
706,101,108,0,-0.5,-0.5,0.25,0.5,-0.25
707,101,104,0,-0.5,-0.5,0.25,0.5,-0.25
708,101,107,0,-0.5,-0.5,0.25,0.5,-0.25
709,101,201,0,-0.5,-0.5,0.25,-0.5,0.25
710,101,203,0,-0.5,-0.5,0.25,-0.5,0.25
711,101,206,0,-0.5,-0.5,0.25,-0.5,0.25
712,101,205,0,-0.5,-0.5,0.25,-0.5,0.25
713,101,202,0,-0.5,-0.5,0.25,-0.5,0.25
714,101,101,0,-0.5,-0.5,0.25,0.5,-0.25
715,101,102,0,-0.5,-0.5,0.25,0.5,-0.25
716,101,105,0,-0.5,-0.5,0.25,0.5,-0.25
717,101,208,0,-0.5,-0.5,0.25,-0.5,0.25
718,101,103,0,-0.5,-0.5,0.25,0.5,-0.25
